Unnamed: 0.1,Unnamed: 0,Text,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
699,703,Encountering online toxicity during a gaming session. Hateful comments can ruin the fun. ,2023-09-26 14:15:00, GamingToxicityHighSchool , Twitter , #OnlineGaming #HighSchoolGamer ,16,32, USA,2023,9,26,14
700,704,Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence. ,2023-09-27 17:30:00, BadHairDayBluesHighSchool , Instagram , #BadHairDay #HighSchoolConfidence ,18,36, Canada,2023,9,27,17
701,705,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time. ,2023-09-28 22:00:00, ProjectFailureDespairHighSchool , Facebook , #ProjectStruggles #HighSchoolHardships ,21,41, UK,2023,9,28,22
702,706,Experiencing hate comments for expressing personal opinions. Online negativity prevails. ,2023-09-29 15:45:00, OpinionsHateHighSchool , Twitter , #OnlineOpinions #HighSchoolCriticism ,24,48, USA,2023,9,29,15
703,707,Having a string of bad luck with constant technology malfunctions. Tech troubles galore! ,2023-09-30 18:20:00, TechMalfunctionWoesHighSchool , Instagram , #TechIssues #HighSchoolTech ,22,43, Canada,2023,9,30,18
704,708,Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness. ,2023-10-01 14:15:00, MissedEventBluesHighSchool , Facebook , #MissedMoments #HighSchoolRegret ,20,39, UK,2023,10,1,14
705,709,Trying out a new study technique for upcoming exams. Exploring different learning strategies. ,2023-10-02 16:45:00, StudyTechniqueExperimentHighSchool , Instagram , #StudyStrategies #HighSchoolExams ,23,42, USA,2023,10,2,16
706,710,Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness. ,2023-10-03 12:30:00, CommunityCleanupHighSchool , Twitter , #EnvironmentalEfforts #HighSchoolCommunity ,26,50, Canada,2023,10,3,12
707,711,Sharing favorite book recommendations with classmates. Building a mini book club. ,2023-10-04 18:20:00, BookRecommendationsHighSchool , Facebook , #BookClub #HighSchoolReads ,19,38, UK,2023,10,4,18
708,712,Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen. ,2023-10-05 14:15:00, BakeSaleRecipeExperimentHighSchool , Instagram , #BakingAdventures #HighSchoolBakes ,21,43, USA,2023,10,5,14
709,713,Collaborating on a school project with peers. Teamwork makes the dream work. ,2023-10-06 17:30:00, SchoolProjectCollaborationHighSchool , Twitter , #Teamwork #HighSchoolProjects ,18,36, Canada,2023,10,6,17
710,714,Attending a school club meeting to explore new interests. Dabbling in extracurricular activities. ,2023-10-07 20:45:00, ExtracurricularExplorationHighSchool , Instagram , #SchoolClubs #HighSchoolInterests ,22,45, UK,2023,10,7,20
711,715,Exploring a new part-time job opportunity for gaining work experience. Career development in progress. ,2023-10-08 15:15:00, PartTimeJobExplorationHighSchool , Facebook , #CareerDevelopment #HighSchoolJobs ,24,48, USA,2023,10,8,15
712,716,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities. ,2023-10-09 22:00:00, SchoolAssemblyParticipationHighSchool , Twitter , #SchoolEvents #HighSchoolConnectivity ,20,40, Canada,2023,10,9,22
713,717,Exploring a new hobby of photography during free time. Capturing moments through a lens. ,2023-10-10 14:15:00, PhotographyHobbyHighSchool , Instagram , #PhotographyJourney #HighSchoolHobbies ,25,49, UK,2023,10,10,14
714,718,Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers. ,2023-10-11 16:45:00, ScienceFairParticipationHighSchool , Facebook , #ScienceFair #HighSchoolScience ,19,37, USA,2023,10,11,16
715,719,Attending a workshop on time management to enhance organizational skills. Striving for efficiency. ,2023-10-12 18:20:00, TimeManagementWorkshopHighSchool , Twitter , #EfficiencyGoals #HighSchoolSkills ,23,44, Canada,2023,10,12,18
716,720,Volunteering at a local charity event to give back to the community. Contributing to social causes. ,2023-10-13 12:30:00, CharityEventVolunteerHighSchool , Instagram , #CommunityService #HighSchoolVolunteer ,20,39, UK,2023,10,13,12
717,721,Collaborating on a group project to promote teamwork and shared responsibilities. Group effort in action. ,2023-10-14 17:30:00, GroupProjectCollaborationHighSchool , Facebook , #TeamSpirit #HighSchoolProjects ,18,35, USA,2023,10,14,17
718,722,Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress. ,2023-10-15 20:45:00, DebateClubParticipationHighSchool , Twitter , #DebateSkills #HighSchoolIntellect ,22,43, Canada,2023,10,15,20
719,723,Celebrating a friend's birthday with a surprise party. Joyful moments and laughter all around! ,2023-10-16 15:45:00, BirthdaySurpriseHighSchool , Instagram , #SurpriseParty #HighSchoolCelebration ,27,52, UK,2023,10,16,15
720,724,Successfully completing a challenging coding project. Excitement for overcoming coding hurdles! ,2023-10-17 12:30:00, CodingSuccessHighSchool , Twitter , #CodingTriumph #HighSchoolTech ,24,48, USA,2023,10,17,12
721,725,Attending a school talent show to support classmates. Applauding the diverse talents on display! ,2023-10-18 16:45:00, TalentShowSupportHighSchool , Facebook , #TalentShow #HighSchoolEntertainment ,19,38, Canada,2023,10,18,16
722,726,"Exploring a new hiking trail with friends over the weekend. Nature, laughter, and good vibes! ",2023-10-19 18:20:00, WeekendHikeHighSchool , Instagram , #NatureAdventures #HighSchoolFriends ,21,42, UK,2023,10,19,18
723,727,Winning a friendly sports competition against rival schools. Victory celebrations in full swing! ,2023-10-20 14:15:00, SportsVictoryHighSchool , Twitter , #SportsTriumph #HighSchoolAthletics ,26,50, USA,2023,10,20,14
724,728,Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe! ,2023-10-21 17:30:00, PenPalConnectionHighSchool , Facebook , #GlobalFriendship #HighSchoolCorrespondence ,23,45, Canada,2023,10,21,17
725,729,Creating a beautiful mural with fellow art enthusiasts. The power of collaboration and creativity! ,2023-10-22 20:45:00, MuralCreationHighSchool , Instagram , #ArtCollaboration #HighSchoolCreativity ,22,43, UK,2023,10,22,20
726,730,Participating in a school-wide art exhibition. Witnessing creativity and spreading positive vibes! ,2015-11-10 16:45:00, ArtExhibitionJoyHighSchool , Instagram , #ArtisticExpression #HighSchoolCreativity ,23,44, USA,2015,11,10,16
727,731,Achieving a personal best in a track and field competition. The thrill of victory and self-improvement! ,2016-09-14 12:30:00, TrackFieldSuccessHighSchool , Twitter , #AthleticAchievement #HighSchoolSports ,26,51, Canada,2016,9,14,12
728,732,Collaborating on a science project that received recognition at a regional fair. Science triumphs and smiles! ,2017-08-18 18:20:00, ScienceProjectSuccessHighSchool , Facebook , #ScienceFairWinner #HighSchoolScience ,20,39, UK,2017,8,18,18
729,733,"Attending a surprise birthday party organized by friends. Surrounded by love, laughter, and good company! ",2018-06-22 14:15:00, BirthdayPartyJoyHighSchool , Instagram , #SurpriseCelebration #HighSchoolFriendship ,25,48, USA,2018,6,22,14
730,734,Successfully fundraising for a school charity initiative. The joy of giving back to the community! ,2019-04-05 17:30:00, CharityFundraisingTriumphHighSchool , Twitter , #CommunityGiving #HighSchoolPhilanthropy ,22,42, Canada,2019,4,5,17
731,735,"Participating in a multicultural festival, celebrating diversity with music, dance, and delicious food! ",2020-02-29 20:45:00, MulticulturalFestivalJoyHighSchool , Facebook , #CulturalCelebration #HighSchoolUnity ,21,43, UK,2020,2,29,20
732,736,"Organizing a virtual talent show during challenging times, bringing smiles to classmates' faces! ",2020-11-15 15:15:00, VirtualTalentShowSuccessHighSchool , Instagram , #VirtualEntertainment #HighSchoolPositivity ,24,47, USA,2020,11,15,15
